,start,end,activity,time_of_the_day,BalconyDoor_24,BathroomPIR_19,BedPressureLeft_13,BedPressureRight_12,BedroomDoor_10,BedroomDresser_18,BedroomMovement_16,CutleryDrawer_14,Fridge_3,Frontdoor_7,GroceriesCupboard_5,KitchenPIR_28,KitchenWindow_25,Microwave_27,PianoSeatPressure_20,PlatesCupboard_9,ServerNookSeatPressure_22,SinkFloat_21,StoveLid_15,Toaster_26,ToiletDoor_1,ToiletFlush_6,one_hot_time_of_the_day,repeated_activitiesUnary
1280,25-Jul-2009 14:06:00,25-Jul-2009 14:06:59,idle,0.5875,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1281,25-Jul-2009 14:07:00,25-Jul-2009 14:07:59,idle,0.5881944444444445,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1283,25-Jul-2009 14:09:00,25-Jul-2009 14:09:59,idle,0.5895833333333333,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1286,25-Jul-2009 14:12:00,25-Jul-2009 14:12:59,idle,0.5916666666666667,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1287,25-Jul-2009 14:13:00,25-Jul-2009 14:13:59,idle,0.5923611111111111,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1288,25-Jul-2009 14:14:00,25-Jul-2009 14:14:59,idle,0.5930555555555556,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1290,25-Jul-2009 14:16:00,25-Jul-2009 14:16:59,idle,0.5944444444444444,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1291,25-Jul-2009 14:17:00,25-Jul-2009 14:17:59,idle,0.5951388888888889,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1292,25-Jul-2009 14:18:00,25-Jul-2009 14:18:59,idle,0.5958333333333333,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1294,25-Jul-2009 14:20:00,25-Jul-2009 14:20:59,idle,0.5972222222222222,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1295,25-Jul-2009 14:21:00,25-Jul-2009 14:21:59,idle,0.5979166666666667,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1296,25-Jul-2009 14:22:00,25-Jul-2009 14:22:59,idle,0.5986111111111111,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1301,25-Jul-2009 14:27:00,25-Jul-2009 14:27:59,idle,0.6020833333333333,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1302,25-Jul-2009 14:28:00,25-Jul-2009 14:28:59,idle,0.6027777777777777,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1303,25-Jul-2009 14:29:00,25-Jul-2009 14:29:59,getDrink,0.6034722222222222,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1304,25-Jul-2009 14:30:00,25-Jul-2009 14:30:59,getDrink,0.6041666666666666,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1338,25-Jul-2009 15:04:00,25-Jul-2009 15:04:59,idle,0.6277777777777778,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
1339,25-Jul-2009 15:05:00,25-Jul-2009 15:05:59,idle,0.6284722222222222,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1345,25-Jul-2009 15:11:00,25-Jul-2009 15:11:59,idle,0.6326388888888889,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
1346,25-Jul-2009 15:12:00,25-Jul-2009 15:12:59,leaveHouse,0.6333333333333333,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1347,25-Jul-2009 15:13:00,25-Jul-2009 15:13:59,leaveHouse,0.6340277777777777,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
1614,25-Jul-2009 19:40:00,25-Jul-2009 19:40:59,leaveHouse,0.8194444444444444,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[1 1 1 1 1 1 0]
1747,25-Jul-2009 21:53:00,25-Jul-2009 21:53:59,leaveHouse,0.9118055555555556,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 1 1 1 1 0 0]
1748,25-Jul-2009 21:54:00,25-Jul-2009 21:54:59,leaveHouse,0.9125,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 0 0 0 0 0 0]
2083,26-Jul-2009 03:29:00,26-Jul-2009 03:29:59,leaveHouse,0.1451388888888889,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 0]
2084,26-Jul-2009 03:30:00,26-Jul-2009 03:30:59,leaveHouse,0.14583333333333334,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2085,26-Jul-2009 03:31:00,26-Jul-2009 03:31:59,leaveHouse,0.14652777777777778,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2086,26-Jul-2009 03:32:00,26-Jul-2009 03:32:59,leaveHouse,0.14722222222222225,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2087,26-Jul-2009 03:33:00,26-Jul-2009 03:33:59,goToBed,0.14791666666666667,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2088,26-Jul-2009 03:34:00,26-Jul-2009 03:34:59,goToBed,0.1486111111111111,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2089,26-Jul-2009 03:35:00,26-Jul-2009 03:35:59,goToBed,0.14930555555555555,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2090,26-Jul-2009 03:36:00,26-Jul-2009 03:36:59,goToBed,0.15,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2335,26-Jul-2009 07:41:00,26-Jul-2009 07:41:59,goToBed,0.3201388888888889,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 0]
2336,26-Jul-2009 07:42:00,26-Jul-2009 07:42:59,goToBed,0.32083333333333336,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2352,26-Jul-2009 07:58:00,26-Jul-2009 07:58:59,goToBed,0.33194444444444443,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2353,26-Jul-2009 07:59:00,26-Jul-2009 07:59:59,goToBed,0.3326388888888889,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2605,26-Jul-2009 12:11:00,26-Jul-2009 12:11:59,prepareBreakfast,0.5076388888888889,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 1 0]
2606,26-Jul-2009 12:12:00,26-Jul-2009 12:12:59,prepareBreakfast,0.5083333333333333,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2607,26-Jul-2009 12:13:00,26-Jul-2009 12:13:59,prepareBreakfast,0.5090277777777777,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2608,26-Jul-2009 12:14:00,26-Jul-2009 12:14:59,prepareBreakfast,0.5097222222222222,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2609,26-Jul-2009 12:15:00,26-Jul-2009 12:15:59,prepareBreakfast,0.5104166666666666,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2613,26-Jul-2009 12:19:00,26-Jul-2009 12:19:59,prepareBreakfast,0.5131944444444444,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2615,26-Jul-2009 12:21:00,26-Jul-2009 12:21:59,prepareBreakfast,0.5145833333333333,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2645,26-Jul-2009 12:51:00,26-Jul-2009 12:51:59,idle,0.5354166666666667,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2647,26-Jul-2009 12:53:00,26-Jul-2009 12:53:59,idle,0.5368055555555555,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2648,26-Jul-2009 12:54:00,26-Jul-2009 12:54:59,idle,0.5375,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2689,26-Jul-2009 13:35:00,26-Jul-2009 13:35:59,idle,0.5659722222222222,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
2690,26-Jul-2009 13:36:00,26-Jul-2009 13:36:59,idle,0.5666666666666667,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2692,26-Jul-2009 13:38:00,26-Jul-2009 13:38:59,idle,0.5680555555555555,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2700,26-Jul-2009 13:46:00,26-Jul-2009 13:46:59,idle,0.5736111111111111,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2718,26-Jul-2009 14:04:00,26-Jul-2009 14:04:59,idle,0.5861111111111111,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2719,26-Jul-2009 14:05:00,26-Jul-2009 14:05:59,useToilet,0.5868055555555556,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2722,26-Jul-2009 14:08:00,26-Jul-2009 14:08:59,useToilet,0.5888888888888889,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2723,26-Jul-2009 14:09:00,26-Jul-2009 14:09:59,useToilet,0.5895833333333333,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2724,26-Jul-2009 14:10:00,26-Jul-2009 14:10:59,idle,0.5902777777777778,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2725,26-Jul-2009 14:11:00,26-Jul-2009 14:11:59,idle,0.5909722222222222,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2726,26-Jul-2009 14:12:00,26-Jul-2009 14:12:59,idle,0.5916666666666667,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2727,26-Jul-2009 14:13:00,26-Jul-2009 14:13:59,idle,0.5923611111111111,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2728,26-Jul-2009 14:14:00,26-Jul-2009 14:14:59,idle,0.5930555555555556,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2735,26-Jul-2009 14:21:00,26-Jul-2009 14:21:59,idle,0.5979166666666667,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2737,26-Jul-2009 14:23:00,26-Jul-2009 14:23:59,idle,0.5993055555555555,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2740,26-Jul-2009 14:26:00,26-Jul-2009 14:26:59,idle,0.6013888888888889,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2759,26-Jul-2009 14:45:00,26-Jul-2009 14:45:59,idle,0.6145833333333334,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2760,26-Jul-2009 14:46:00,26-Jul-2009 14:46:59,idle,0.6152777777777778,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2814,26-Jul-2009 15:40:00,26-Jul-2009 15:40:59,idle,0.6527777777777778,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 1 1 0 0 0 0]
2815,26-Jul-2009 15:41:00,26-Jul-2009 15:41:59,useToilet,0.6534722222222222,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2822,26-Jul-2009 15:48:00,26-Jul-2009 15:48:59,takeShower,0.6583333333333333,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2823,26-Jul-2009 15:49:00,26-Jul-2009 15:49:59,takeShower,0.6590277777777778,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2824,26-Jul-2009 15:50:00,26-Jul-2009 15:50:59,getDressed,0.6597222222222222,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2826,26-Jul-2009 15:52:00,26-Jul-2009 15:52:59,getDressed,0.6611111111111111,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2827,26-Jul-2009 15:53:00,26-Jul-2009 15:53:59,getDressed,0.6618055555555555,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2828,26-Jul-2009 15:54:00,26-Jul-2009 15:54:59,brushTeeth,0.6625,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2830,26-Jul-2009 15:56:00,26-Jul-2009 15:56:59,brushTeeth,0.6638888888888889,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2831,26-Jul-2009 15:57:00,26-Jul-2009 15:57:59,idle,0.6645833333333333,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2832,26-Jul-2009 15:58:00,26-Jul-2009 15:58:59,idle,0.6652777777777777,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2852,26-Jul-2009 16:18:00,26-Jul-2009 16:18:59,idle,0.6791666666666667,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 1 0 0 0 0 0]
2853,26-Jul-2009 16:19:00,26-Jul-2009 16:19:59,leaveHouse,0.6798611111111111,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
2854,26-Jul-2009 16:20:00,26-Jul-2009 16:20:59,leaveHouse,0.6805555555555556,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0]
3210,26-Jul-2009 22:16:00,26-Jul-2009 22:16:59,leaveHouse,0.9277777777777778,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 1 1 1 1 1 0]
3211,26-Jul-2009 22:17:00,26-Jul-2009 22:17:59,leaveHouse,0.9284722222222224,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 0 0 0 0 0 0]
3218,26-Jul-2009 22:24:00,26-Jul-2009 22:24:59,leaveHouse,0.9333333333333332,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 1 0 0 0 0 0]
3224,26-Jul-2009 22:30:00,26-Jul-2009 22:30:59,leaveHouse,0.9375,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],[1 1 0 0 0 0 0]
3227,26-Jul-2009 22:33:00,26-Jul-2009 22:33:59,leaveHouse,0.9395833333333332,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 0 0 0]
3228,26-Jul-2009 22:34:00,26-Jul-2009 22:34:59,leaveHouse,0.9402777777777778,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 0 0 0]
3234,26-Jul-2009 22:40:00,26-Jul-2009 22:40:59,leaveHouse,0.9444444444444444,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 1 0 0 0 0 0]
3236,26-Jul-2009 22:42:00,26-Jul-2009 22:42:59,leaveHouse,0.9458333333333332,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 0 0 0]
3237,26-Jul-2009 22:43:00,26-Jul-2009 22:43:59,leaveHouse,0.9465277777777776,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 0 0 0]
